pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion
PED205710,2025-01-10,C100092,Cliente 0093,Palma,Levante,P028,Agenda 2026,Papelería,2,81.9,163.8,Web,PayPal,3.0
PED207922,2025-01-11,C100299,Cliente 0300,Madrid,Centro,P007,Webcam HD,Electrónica,5,138.85,694.25,Web,Tarjeta,5.0
PED202214,2025-01-11,C100109,Cliente 0110,Murcia,Levante,P013,Lámpara escritorio,Hogar,3,27.62,82.86,Web,PayPal,5.0
PED210758,2025-01-11,C100138,Cliente 0139,Sevilla,Andalucía,P008,"Monitor 24""",Electrónica,5,151.28,756.4,App móvil,Tarjeta,
PED200605,2025-01-11,C100056,Cliente 0057,Zaragoza,Centro,P020,Reloj deportivo,Deporte,1,155.72,155.72,Web,Tarjeta,4.0
PED200863,2025-01-11,C100272,Cliente 0273,Barcelona,Cataluña,P019,Banda elástica,Deporte,1,65.03,65.03,Marketplace,Tarjeta,5.0
PED204984,2025-01-11,C100029,Cliente 0030,Bilbao,Norte,P028,Agenda 2026,Papelería,2,84.8,169.6,Marketplace,Tarjeta,4.0
PED203137,2025-01-11,C100279,Cliente 0280,Madrid,Centro,P008,"Monitor 24""",Electrónica,1,135.96,135.96,App móvil,Tarjeta,4.0
PED206303,2025-01-11,C100219,Cliente 0220,Vigo,Norte,P007,Webcam HD,Electrónica,4,144.83,579.32,Web,Tarjeta,5.0
PED208823,2025-01-11,C100261,Cliente 0262,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,3,105.45,316.35,Web,Tarjeta,2.0
PED207894,2025-01-11,C100291,Cliente 0292,Valencia,Levante,P001,Auriculares BT,Electrónica,5,110.8,554.0,Web,PayPal,3.0
PED202744,2025-01-11,C100302,Cliente 0303,Madrid,Centro,P025,Cinturón cuero,Moda,3,31.84,95.52,App móvil,Tarjeta,4.0
PED203744,2025-01-11,C100241,Cliente 0242,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,1,80.24,80.24,Web,Contra reembolso,5.0
PED208786,2025-01-11,C100143,Cliente 0144,Bilbao,Norte,P029,Mochila portátil,Papelería,1,72.66,72.66,Web,Tarjeta,1.0
PED209422,2025-01-11,C100238,Cliente 0239,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,1,28.82,28.82,Marketplace,Tarjeta,
PED208722,2025-01-11,C100175,Cliente 0176,Bilbao,Norte,P009,Bombilla inteligente,Hogar,2,87.9,175.8,Web,Tarjeta,4.0
PED209596,2025-01-11,C100064,Cliente 0065,Bilbao,Norte,P027,Set bolígrafos,Papelería,4,170.98,683.92,Web,Tarjeta,2.0
PED204307,2025-01-11,C100159,Cliente 0160,Murcia,Levante,P025,Cinturón cuero,Moda,1,32.43,32.43,Web,Transferencia,4.0
PED200833,2025-01-12,C100111,Cliente 0112,Murcia,Levante,P005,Altavoz portátil,Electrónica,3,94.8,284.4,Marketplace,Contra reembolso,
PED210383,2025-01-12,C100075,Cliente 0076,Bilbao,Norte,P023,Mochila urbana,Moda,4,75.11,300.44,App móvil,Transferencia,
PED210154,2025-01-12,C100003,Cliente 0004,Bilbao,Norte,P030,Rotuladores 24u,Papelería,5,139.6,698.0,Web,Tarjeta,4.0
PED201329,2025-01-12,C100209,Cliente 0210,Murcia,Levante,P002,Cargador USB-C,Electrónica,1,35.07,35.07,App móvil,Tarjeta,4.0
PED203766,2025-01-12,C100346,Cliente 0347,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,3,97.59,292.77,App móvil,PayPal,4.0
PED200891,2025-01-12,C100137,Cliente 0138,Madrid,Centro,P030,Rotuladores 24u,Papelería,2,141.52,283.04,Web,Tarjeta,4.0
PED208045,2025-01-12,C100335,Cliente 0336,Palma,Levante,P016,Mancuernas 5kg,Deporte,1,73.18,73.18,Web,PayPal,5.0
PED203097,2025-01-12,C100062,Cliente 0063,Sevilla,Andalucía,P014,Organizador armario,Hogar,1,20.45,20.45,Marketplace,Tarjeta,5.0
PED207913,2025-01-12,C100153,Cliente 0154,Valencia,Levante,P022,Sudadera capucha,Moda,4,48.73,194.92,App móvil,Tarjeta,2.0
PED208184,2025-01-12,C100285,Cliente 0286,Vigo,Norte,P029,Mochila portátil,Papelería,1,65.95,65.95,Web,Transferencia,3.0
PED209651,2025-01-12,C100225,Cliente 0226,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,2,177.95,355.9,Web,PayPal,4.0
PED208241,2025-01-12,C100275,Cliente 0276,Bilbao,Norte,P026,Cuaderno A5,Papelería,1,30.33,30.33,Web,Tarjeta,5.0
PED207573,2025-01-12,C100314,Cliente 0315,Valencia,Levante,P009,Bombilla inteligente,Hogar,2,84.93,169.86,Web,Tarjeta,5.0
PED203356,2025-01-12,C100198,Cliente 0199,Sevilla,Andalucía,P015,Esterilla yoga,Deporte,1,136.09,136.09,App móvil,Transferencia,5.0
PED209702,2025-01-12,C100026,Cliente 0027,Bilbao,Norte,P007,Webcam HD,Electrónica,4,157.95,631.8,App móvil,PayPal,4.0
PED203802,2025-01-13,C100218,Cliente 0219,Bilbao,Norte,P005,Altavoz portátil,Electrónica,1,78.88,78.88,Web,Tarjeta,1.0
PED207876,2025-01-13,C100162,Cliente 0163,Bilbao,Norte,P029,Mochila portátil,Papelería,1,71.36,71.36,Marketplace,Tarjeta,3.0
PED207735,2025-01-13,C100016,Cliente 0017,Zaragoza,Centro,P012,Set sábanas,Hogar,4,29.77,119.08,Web,Transferencia,
PED204985,2025-01-13,C100252,Cliente 0253,Barcelona,Cataluña,P021,Camiseta algodón,Moda,2,128.8,257.6,App móvil,PayPal,5.0
PED207511,2025-01-13,C100318,Cliente 0319,Vigo,Norte,P023,Mochila urbana,Moda,1,62.73,62.73,Web,PayPal,2.0
PED211307,2025-01-13,C100259,Cliente 0260,Zaragoza,Centro,P023,Mochila urbana,Moda,4,66.66,266.64,App móvil,Transferencia,
PED209174,2025-01-13,C100259,Cliente 0260,Zaragoza,Centro,P001,Auriculares BT,Electrónica,3,106.18,318.54,Web,PayPal,4.0
PED208312,2025-01-13,C100167,Cliente 0168,Barcelona,Cataluña,P015,Esterilla yoga,Deporte,1,109.86,109.86,App móvil,Tarjeta,4.0
PED205136,2025-01-13,C100135,Cliente 0136,Sevilla,Andalucía,P001,Auriculares BT,Electrónica,2,117.31,234.62,Marketplace,PayPal,
PED201410,2025-01-13,C100264,Cliente 0265,Vigo,Norte,P024,Gafas de sol,Moda,3,59.72,179.16,Web,Tarjeta,4.0
PED208139,2025-01-13,C100338,Cliente 0339,Valencia,Levante,P001,Auriculares BT,Electrónica,1,116.04,116.04,Marketplace,Tarjeta,5.0
PED204274,2025-01-13,C100154,Cliente 0155,Bilbao,Norte,P024,Gafas de sol,Moda,2,67.49,134.98,App móvil,Contra reembolso,4.0
PED210996,2025-01-13,C100096,Cliente 0097,Valencia,Levante,P009,Bombilla inteligente,Hogar,1,95.52,95.52,Web,PayPal,4.0
PED200768,2025-01-13,C100166,Cliente 0167,Sevilla,Andalucía,P030,Rotuladores 24u,Papelería,2,139.44,278.88,App móvil,Tarjeta,3.0
PED206997,2025-01-13,C100260,Cliente 0261,Murcia,Levante,P016,Mancuernas 5kg,Deporte,1,85.66,85.66,Web,Tarjeta,1.0
PED206132,2025-01-13,C100163,Cliente 0164,Bilbao,Norte,P007,Webcam HD,Electrónica,4,137.24,548.96,Web,Tarjeta,5.0
PED203027,2025-01-13,C100260,Cliente 0261,Murcia,Levante,P026,Cuaderno A5,Papelería,4,33.6,134.4,Web,Tarjeta,3.0
PED206157,2025-01-13,C100235,Cliente 0236,Murcia,Levante,P016,Mancuernas 5kg,Deporte,3,77.22,231.66,Marketplace,Transferencia,4.0
PED211112,2025-01-13,C100154,Cliente 0155,Bilbao,Norte,P001,Auriculares BT,Electrónica,3,121.74,365.22,Web,PayPal,5.0
PED206849,2025-01-13,C100063,Cliente 0064,Vigo,Norte,P012,Set sábanas,Hogar,3,27.22,81.66,Web,PayPal,5.0
PED209613,2025-01-14,C100219,Cliente 0220,Vigo,Norte,P007,Webcam HD,Electrónica,1,135.57,135.57,Web,Contra reembolso,5.0
PED211722,2025-01-14,C100288,Cliente 0289,Zaragoza,Centro,P016,Mancuernas 5kg,Deporte,1,88.62,88.62,App móvil,Tarjeta,
PED211436,2025-01-14,C100144,Cliente 0145,Vigo,Norte,P004,Teclado mecánico,Electrónica,5,110.83,554.15,App móvil,PayPal,
PED211600,2025-01-14,C100324,Cliente 0325,Vigo,Norte,P023,Mochila urbana,Moda,3,62.54,187.62,Web,Tarjeta,5.0
PED203301,2025-01-14,C100213,Cliente 0214,Bilbao,Norte,P009,Bombilla inteligente,Hogar,4,91.95,367.8,App móvil,Tarjeta,5.0
PED203315,2025-01-14,C100006,Cliente 0007,Madrid,Centro,P002,Cargador USB-C,Electrónica,5,37.83,189.15,Web,Tarjeta,5.0
PED209430,2025-01-14,C100131,Cliente 0132,Zaragoza,Centro,P007,Webcam HD,Electrónica,1,153.83,153.83,Web,PayPal,
PED204860,2025-01-14,C100202,Cliente 0203,Bilbao,Norte,P018,Zapatillas running,Deporte,5,124.57,622.85,App móvil,PayPal,5.0
PED209445,2025-01-14,C100026,Cliente 0027,Bilbao,Norte,P030,Rotuladores 24u,Papelería,1,120.35,120.35,Web,Tarjeta,2.0
PED207414,2025-01-14,C100153,Cliente 0154,Valencia,Levante,P030,Rotuladores 24u,Papelería,1,145.49,145.49,Web,PayPal,5.0
PED211612,2025-01-14,C100156,Cliente 0157,Barcelona,Cataluña,P012,Set sábanas,Hogar,1,26.77,26.77,Web,PayPal,
PED203044,2025-01-14,C100258,Cliente 0259,Barcelona,Cataluña,P020,Reloj deportivo,Deporte,5,171.46,857.3,Web,Tarjeta,5.0
PED203043,2025-01-14,C100098,Cliente 0099,Málaga,Andalucía,P021,Camiseta algodón,Moda,5,151.48,757.4,App móvil,Tarjeta,4.0
PED204650,2025-01-14,C100199,Cliente 0200,Vigo,Norte,P026,Cuaderno A5,Papelería,1,33.12,33.12,Web,PayPal,
PED200406,2025-01-14,C100059,Cliente 0060,Málaga,Andalucía,P028,Agenda 2026,Papelería,1,93.32,93.32,Web,Tarjeta,4.0
PED201951,2025-01-15,C100070,Cliente 0071,Murcia,Levante,P029,Mochila portátil,Papelería,1,70.32,70.32,Web,Transferencia,
PED211376,2025-01-15,C100124,Cliente 0125,Palma,Levante,P025,Cinturón cuero,Moda,1,33.81,33.81,Web,Tarjeta,
PED206825,2025-01-15,C100024,Cliente 0025,Murcia,Levante,P018,Zapatillas running,Deporte,3,128.32,384.96,Web,Transferencia,5.0
PED205013,2025-01-15,C100075,Cliente 0076,Bilbao,Norte,P030,Rotuladores 24u,Papelería,1,134.25,134.25,Web,Transferencia,5.0
PED210945,2025-01-15,C100200,Cliente 0201,Sevilla,Andalucía,P028,Agenda 2026,Papelería,3,79.78,239.34,Web,Tarjeta,
PED201022,2025-01-15,C100007,Cliente 0008,Málaga,Andalucía,P019,Banda elástica,Deporte,2,57.71,115.42,Web,Tarjeta,4.0
PED202358,2025-01-15,C100246,Cliente 0247,Murcia,Levante,P010,Robot aspirador,Hogar,2,113.97,227.94,Web,Transferencia,4.0
PED200983,2025-01-15,C100032,Cliente 0033,Madrid,Centro,P012,Set sábanas,Hogar,1,26.88,26.88,App móvil,Tarjeta,3.0
PED202548,2025-01-15,C100077,Cliente 0078,Valencia,Levante,P017,Botella térmica,Deporte,5,129.16,645.8,Web,PayPal,3.0
PED203939,2025-01-15,C100290,Cliente 0291,Palma,Levante,P004,Teclado mecánico,Electrónica,4,118.75,475.0,Web,Tarjeta,3.0
PED208357,2025-01-15,C100314,Cliente 0315,Valencia,Levante,P020,Reloj deportivo,Deporte,1,161.21,161.21,Web,Tarjeta,5.0
PED201377,2025-01-15,C100030,Cliente 0031,Bilbao,Norte,P007,Webcam HD,Electrónica,3,159.13,477.39,Web,Tarjeta,3.0
PED208612,2025-01-15,C100212,Cliente 0213,Murcia,Levante,P026,Cuaderno A5,Papelería,4,34.52,138.08,Web,Tarjeta,5.0
PED210237,2025-01-15,C100032,Cliente 0033,Madrid,Centro,P028,Agenda 2026,Papelería,4,74.81,299.24,Web,Tarjeta,4.0
PED205458,2025-01-15,C100191,Cliente 0192,Málaga,Andalucía,P025,Cinturón cuero,Moda,5,30.81,154.05,Marketplace,Transferencia,5.0
PED209978,2025-01-15,C100018,Cliente 0019,Palma,Levante,P008,"Monitor 24""",Electrónica,2,144.21,288.42,App móvil,PayPal,4.0
PED201500,2025-01-15,C100005,Cliente 0006,Palma,Levante,P003,Ratón inalámbrico,Electrónica,4,103.19,412.76,Web,Tarjeta,5.0
PED202681,2025-01-15,C100327,Cliente 0328,Madrid,Centro,P019,Banda elástica,Deporte,1,72.07,72.07,Web,PayPal,5.0
PED208234,2025-01-15,C100096,Cliente 0097,Valencia,Levante,P015,Esterilla yoga,Deporte,1,121.89,121.89,Web,Contra reembolso,5.0
PED205946,2025-01-15,C100314,Cliente 0315,Valencia,Levante,P010,Robot aspirador,Hogar,5,106.41,532.05,Web,Contra reembolso,5.0
PED210100,2025-01-15,C100228,Cliente 0229,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,3,104.62,313.86,App móvil,Tarjeta,5.0
PED200060,2025-01-15,C100080,Cliente 0081,Vigo,Norte,P023,Mochila urbana,Moda,5,76.19,380.95,Marketplace,Tarjeta,5.0
PED208957,2025-01-15,C100104,Cliente 0105,Murcia,Levante,P008,"Monitor 24""",Electrónica,1,140.39,140.39,App móvil,Transferencia,3.0
PED203186,2025-01-15,C100013,Cliente 0014,Murcia,Levante,P030,Rotuladores 24u,Papelería,3,133.23,399.69,Marketplace,Contra reembolso,3.0
PED200638,2025-01-16,C100140,Cliente 0141,Vigo,Norte,P017,Botella térmica,Deporte,1,157.39,157.39,App móvil,Tarjeta,
PED207999,2025-01-16,C100107,Cliente 0108,Málaga,Andalucía,P001,Auriculares BT,Electrónica,1,116.61,116.61,Web,Tarjeta,4.0
PED209470,2025-01-16,C100158,Cliente 0159,Zaragoza,Centro,P027,Set bolígrafos,Papelería,1,191.47,191.47,Web,Tarjeta,1.0
PED206304,2025-01-16,C100219,Cliente 0220,Vigo,Norte,P013,Lámpara escritorio,Hogar,1,25.8,25.8,App móvil,Transferencia,3.0
PED210201,2025-01-16,C100274,Cliente 0275,Bilbao,Norte,P005,Altavoz portátil,Electrónica,2,100.01,200.02,App móvil,Contra reembolso,
PED206637,2025-01-16,C100024,Cliente 0025,Murcia,Levante,P026,Cuaderno A5,Papelería,2,36.19,72.38,App móvil,Tarjeta,4.0
PED205905,2025-01-16,C100117,Cliente 0118,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,4,103.97,415.88,App móvil,Tarjeta,5.0
PED207915,2025-01-16,C100264,Cliente 0265,Vigo,Norte,P016,Mancuernas 5kg,Deporte,3,82.9,248.7,Web,PayPal,5.0
PED200419,2025-01-16,C100007,Cliente 0008,Málaga,Andalucía,P030,Rotuladores 24u,Papelería,5,144.28,721.4,Web,Tarjeta,1.0
PED203499,2025-01-16,C100027,Cliente 0028,Palma,Levante,P018,Zapatillas running,Deporte,3,133.8,401.4,App móvil,Tarjeta,5.0
PED201568,2025-01-16,C100154,Cliente 0155,Bilbao,Norte,P017,Botella térmica,Deporte,3,137.6,412.8,Marketplace,Tarjeta,5.0
PED204644,2025-01-16,C100081,Cliente 0082,Bilbao,Norte,P025,Cinturón cuero,Moda,1,36.83,36.83,Web,Transferencia,5.0
PED205346,2025-01-16,C100289,Cliente 0290,Bilbao,Norte,P019,Banda elástica,Deporte,4,59.53,238.12,Web,PayPal,5.0
PED205855,2025-01-16,C100071,Cliente 0072,Barcelona,Cataluña,P010,Robot aspirador,Hogar,3,107.4,322.2,App móvil,Transferencia,
PED204401,2025-01-16,C100338,Cliente 0339,Valencia,Levante,P003,Ratón inalámbrico,Electrónica,3,100.35,301.05,Web,Tarjeta,
PED207860,2025-01-16,C100087,Cliente 0088,Sevilla,Andalucía,P012,Set sábanas,Hogar,1,28.07,28.07,Web,Tarjeta,4.0
PED209299,2025-01-16,C100291,Cliente 0292,Valencia,Levante,P023,Mochila urbana,Moda,2,73.24,146.48,Web,Tarjeta,3.0
PED204353,2025-01-16,C100071,Cliente 0072,Barcelona,Cataluña,P024,Gafas de sol,Moda,3,64.86,194.58,App móvil,Tarjeta,4.0
PED203236,2025-01-16,C100334,Cliente 0335,Bilbao,Norte,P027,Set bolígrafos,Papelería,4,193.13,772.52,App móvil,Contra reembolso,5.0
PED204152,2025-01-16,C100273,Cliente 0274,Vigo,Norte,P030,Rotuladores 24u,Papelería,2,149.62,299.24,Web,Tarjeta,5.0
PED211787,2025-01-16,C100164,Cliente 0165,Bilbao,Norte,P010,Robot aspirador,Hogar,5,120.51,602.55,Web,Tarjeta,2.0
PED205608,2025-01-16,C100045,Cliente 0046,Vigo,Norte,P010,Robot aspirador,Hogar,1,123.53,123.53,App móvil,Tarjeta,
PED206724,2025-01-17,C100306,Cliente 0307,Sevilla,Andalucía,P007,Webcam HD,Electrónica,1,147.0,147.0,Web,Tarjeta,
PED205839,2025-01-17,C100283,Cliente 0284,Bilbao,Norte,P009,Bombilla inteligente,Hogar,4,96.0,384.0,App móvil,Tarjeta,1.0
PED211043,2025-01-17,C100229,Cliente 0230,Barcelona,Cataluña,P002,Cargador USB-C,Electrónica,1,39.04,39.04,Web,Tarjeta,4.0
PED211029,2025-01-17,C100067,Cliente 0068,Sevilla,Andalucía,P009,Bombilla inteligente,Hogar,5,91.07,455.35,Web,Tarjeta,3.0
PED201462,2025-01-17,C100194,Cliente 0195,Vigo,Norte,P010,Robot aspirador,Hogar,2,99.3,198.6,Web,PayPal,
PED202725,2025-01-17,C100020,Cliente 0021,Zaragoza,Centro,P020,Reloj deportivo,Deporte,2,181.09,362.18,App móvil,Transferencia,5.0
PED207778,2025-01-17,C100147,Cliente 0148,Valencia,Levante,P018,Zapatillas running,Deporte,4,110.56,442.24,App móvil,PayPal,5.0
PED201649,2025-01-17,C100244,Cliente 0245,Málaga,Andalucía,P026,Cuaderno A5,Papelería,3,36.26,108.78,App móvil,PayPal,5.0
PED201708,2025-01-17,C100282,Cliente 0283,Málaga,Andalucía,P007,Webcam HD,Electrónica,4,155.17,620.68,Marketplace,Contra reembolso,4.0
PED205623,2025-01-17,C100036,Cliente 0037,Palma,Levante,P030,Rotuladores 24u,Papelería,5,145.97,729.85,Web,Tarjeta,3.0
PED211386,2025-01-17,C100209,Cliente 0210,Murcia,Levante,P007,Webcam HD,Electrónica,5,137.64,688.2,App móvil,PayPal,5.0
PED204768,2025-01-17,C100185,Cliente 0186,Bilbao,Norte,P005,Altavoz portátil,Electrónica,3,80.83,242.49,Web,Tarjeta,4.0
PED211349,2025-01-17,C100320,Cliente 0321,Sevilla,Andalucía,P021,Camiseta algodón,Moda,2,157.45,314.9,Web,Tarjeta,5.0
PED203884,2025-01-17,C100026,Cliente 0027,Bilbao,Norte,P021,Camiseta algodón,Moda,2,127.49,254.98,App móvil,Contra reembolso,3.0
PED201875,2025-01-17,C100200,Cliente 0201,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,3,181.47,544.41,Web,Tarjeta,5.0
PED207908,2025-01-17,C100190,Cliente 0191,Málaga,Andalucía,P023,Mochila urbana,Moda,4,65.12,260.48,Web,PayPal,4.0
PED208870,2025-01-18,C100298,Cliente 0299,Valencia,Levante,P012,Set sábanas,Hogar,1,26.35,26.35,Web,PayPal,4.0
PED200539,2025-01-18,C100002,Cliente 0003,Málaga,Andalucía,P009,Bombilla inteligente,Hogar,1,95.3,95.3,App móvil,Tarjeta,4.0
PED206963,2025-01-18,C100240,Cliente 0241,Barcelona,Cataluña,P023,Mochila urbana,Moda,5,62.51,312.55,Marketplace,Transferencia,5.0
PED200069,2025-01-18,C100108,Cliente 0109,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,2,107.19,214.38,Web,Tarjeta,3.0
PED208323,2025-01-18,C100095,Cliente 0096,Valencia,Levante,P008,"Monitor 24""",Electrónica,1,140.96,140.96,App móvil,Tarjeta,4.0
PED203954,2025-01-18,C100071,Cliente 0072,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,2,90.1,180.2,Marketplace,Tarjeta,4.0
PED207648,2025-01-18,C100317,Cliente 0318,Murcia,Levante,P029,Mochila portátil,Papelería,1,74.76,74.76,App móvil,Tarjeta,4.0
PED211779,2025-01-18,C100079,Cliente 0080,Málaga,Andalucía,P016,Mancuernas 5kg,Deporte,1,86.77,86.77,App móvil,Tarjeta,3.0
PED200732,2025-01-18,C100164,Cliente 0165,Bilbao,Norte,P028,Agenda 2026,Papelería,1,91.23,91.23,Web,Tarjeta,5.0
PED204869,2025-01-18,C100000,Cliente 0001,Madrid,Centro,P019,Banda elástica,Deporte,4,66.48,265.92,Marketplace,PayPal,2.0
PED206027,2025-01-18,C100121,Cliente 0122,Málaga,Andalucía,P020,Reloj deportivo,Deporte,1,151.47,151.47,Web,PayPal,4.0
PED208744,2025-01-18,C100332,Cliente 0333,Sevilla,Andalucía,P017,Botella térmica,Deporte,3,129.95,389.85,App móvil,PayPal,
PED210086,2025-01-18,C100264,Cliente 0265,Vigo,Norte,P019,Banda elástica,Deporte,1,64.29,64.29,Web,Tarjeta,2.0
PED207389,2025-01-18,C100212,Cliente 0213,Murcia,Levante,P030,Rotuladores 24u,Papelería,5,130.15,650.75,Marketplace,Tarjeta,3.0
PED202697,2025-01-19,C100143,Cliente 0144,Bilbao,Norte,P022,Sudadera capucha,Moda,3,56.95,170.85,Marketplace,PayPal,4.0
PED210073,2025-01-19,C100295,Cliente 0296,Zaragoza,Centro,P001,Auriculares BT,Electrónica,4,128.86,515.44,Web,Transferencia,5.0
PED208290,2025-01-19,C100125,Cliente 0126,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,1,116.59,116.59,Web,Tarjeta,4.0
PED207533,2025-01-19,C100310,Cliente 0311,Málaga,Andalucía,P003,Ratón inalámbrico,Electrónica,1,96.82,96.82,Web,Contra reembolso,4.0
PED200829,2025-01-19,C100086,Cliente 0087,Madrid,Centro,P006,Powerbank 10000mAh,Electrónica,4,92.23,368.92,Marketplace,Transferencia,4.0
PED207062,2025-01-19,C100152,Cliente 0153,Vigo,Norte,P002,Cargador USB-C,Electrónica,3,34.2,102.6,Web,PayPal,4.0
PED200775,2025-01-19,C100128,Cliente 0129,Zaragoza,Centro,P028,Agenda 2026,Papelería,1,74.69,74.69,Web,Transferencia,4.0
PED201183,2025-01-19,C100015,Cliente 0016,Murcia,Levante,P013,Lámpara escritorio,Hogar,2,30.31,60.62,App móvil,PayPal,
PED210252,2025-01-19,C100188,Cliente 0189,Valencia,Levante,P030,Rotuladores 24u,Papelería,1,149.18,149.18,Marketplace,Tarjeta,4.0
PED207753,2025-01-19,C100317,Cliente 0318,Murcia,Levante,P017,Botella térmica,Deporte,1,155.62,155.62,App móvil,Transferencia,3.0
PED203774,2025-01-19,C100150,Cliente 0151,Palma,Levante,P002,Cargador USB-C,Electrónica,1,39.69,39.69,App móvil,PayPal,4.0
PED206146,2025-01-19,C100301,Cliente 0302,Palma,Levante,P002,Cargador USB-C,Electrónica,3,40.58,121.74,App móvil,Transferencia,4.0
PED209985,2025-01-19,C100097,Cliente 0098,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,1,95.85,95.85,Web,Tarjeta,5.0
PED203770,2025-01-19,C100074,Cliente 0075,Málaga,Andalucía,P015,Esterilla yoga,Deporte,1,115.43,115.43,Web,Tarjeta,5.0
PED210722,2025-01-19,C100201,Cliente 0202,Vigo,Norte,P022,Sudadera capucha,Moda,2,53.89,107.78,Marketplace,PayPal,4.0
PED204359,2025-01-19,C100340,Cliente 0341,Málaga,Andalucía,P015,Esterilla yoga,Deporte,1,116.15,116.15,Web,Contra reembolso,
PED203399,2025-01-19,C100218,Cliente 0219,Bilbao,Norte,P019,Banda elástica,Deporte,4,62.44,249.76,App móvil,Tarjeta,4.0
PED204668,2025-01-19,C100100,Cliente 0101,Palma,Levante,P028,Agenda 2026,Papelería,2,74.17,148.34,Web,Tarjeta,2.0
PED205812,2025-01-19,C100242,Cliente 0243,Madrid,Centro,P016,Mancuernas 5kg,Deporte,2,84.26,168.52,Web,Contra reembolso,5.0
PED209962,2025-01-19,C100214,Cliente 0215,Murcia,Levante,P020,Reloj deportivo,Deporte,2,158.37,316.74,Marketplace,Tarjeta,4.0
PED206156,2025-01-19,C100044,Cliente 0045,Madrid,Centro,P010,Robot aspirador,Hogar,1,108.67,108.67,Web,Contra reembolso,3.0
PED210963,2025-01-19,C100197,Cliente 0198,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,5,126.43,632.15,Web,Tarjeta,5.0
PED201798,2025-01-19,C100098,Cliente 0099,Málaga,Andalucía,P014,Organizador armario,Hogar,1,23.09,23.09,App móvil,PayPal,5.0
PED208099,2025-01-19,C100336,Cliente 0337,Vigo,Norte,P004,Teclado mecánico,Electrónica,5,104.95,524.75,App móvil,Tarjeta,
PED210208,2025-01-19,C100109,Cliente 0110,Murcia,Levante,P013,Lámpara escritorio,Hogar,1,24.58,24.58,Web,Transferencia,5.0
PED201108,2025-01-19,C100116,Cliente 0117,Madrid,Centro,P011,Cafetera cápsulas,Hogar,2,172.29,344.58,App móvil,Tarjeta,5.0
PED206523,2025-01-19,C100165,Cliente 0166,Palma,Levante,P015,Esterilla yoga,Deporte,4,116.19,464.76,Web,Tarjeta,
PED202776,2025-01-19,C100102,Cliente 0103,Palma,Levante,P029,Mochila portátil,Papelería,3,69.41,208.23,Web,Tarjeta,5.0
PED209177,2025-01-19,C100060,Cliente 0061,Vigo,Norte,P021,Camiseta algodón,Moda,1,128.43,128.43,Web,Transferencia,5.0
PED206887,2025-01-19,C100059,Cliente 0060,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,2,89.23,178.46,Marketplace,PayPal,4.0
PED206250,2025-01-19,C100045,Cliente 0046,Vigo,Norte,P002,Cargador USB-C,Electrónica,1,37.34,37.34,Web,Tarjeta,5.0
PED201502,2025-01-20,C100241,Cliente 0242,Zaragoza,Centro,P011,Cafetera cápsulas,Hogar,5,168.2,841.0,App móvil,Contra reembolso,
PED202921,2025-01-20,C100002,Cliente 0003,Málaga,Andalucía,P019,Banda elástica,Deporte,2,59.52,119.04,Web,Transferencia,4.0
PED204449,2025-01-20,C100202,Cliente 0203,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,1,94.85,94.85,App móvil,Transferencia,4.0
PED200026,2025-01-20,C100278,Cliente 0279,Madrid,Centro,P009,Bombilla inteligente,Hogar,1,100.36,100.36,Web,Tarjeta,5.0
PED204739,2025-01-20,C100160,Cliente 0161,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,4,99.69,398.76,Web,Contra reembolso,4.0
PED204635,2025-01-20,C100121,Cliente 0122,Málaga,Andalucía,P011,Cafetera cápsulas,Hogar,2,167.55,335.1,Web,Transferencia,4.0
